payment_request_id,external_id,old_state,new_state,old_validation_status,new_validation_status,ledger_amount,business_fact
1813,legacy_outflow_sc_26bf45a025d043e4a0aeb0aa4c6d7f5f,approved,done,no,validated,23740.0000,historical_paid_by_downstream_business_fact
1814,legacy_outflow_sc_26c6c4dec67e4a949190e0d7a9459146,approved,done,no,validated,1000000.0000,historical_paid_by_downstream_business_fact
1815,legacy_outflow_sc_26c80d59339c4fb5aa66c791f952c9d2,approved,done,no,validated,8183.3000,historical_paid_by_downstream_business_fact
1816,legacy_outflow_sc_26c907e9a7ee40e9b711719bef1256cc,approved,done,no,validated,19526.2500,historical_paid_by_downstream_business_fact
1817,legacy_outflow_sc_26cf0444b4474dda87923bf6946e56fd,approved,done,no,validated,295217.9600,historical_paid_by_downstream_business_fact
1818,legacy_outflow_sc_26cf722718d64e6c8401bc429739c13a,approved,done,no,validated,244713.6000,historical_paid_by_downstream_business_fact
1819,legacy_outflow_sc_26f71a64788c496291e7c988824c64ab,approved,done,no,validated,11200.0000,historical_paid_by_downstream_business_fact
1820,legacy_outflow_sc_26fb48a2a2d94cfa9125fef3e10bf53e,approved,done,no,validated,3941.2100,historical_paid_by_downstream_business_fact
1821,legacy_outflow_sc_26fbeb46ca5f4f99ab8e1d5d28c7713c,approved,done,no,validated,53150.0000,historical_paid_by_downstream_business_fact
1822,legacy_outflow_sc_27010ffecdd24fdc857c473bf4f39e6d,approved,done,no,validated,97922.4400,historical_paid_by_downstream_business_fact
1823,legacy_outflow_sc_27015bdde4f24bb7866fb4f348bb98cc,approved,done,no,validated,27800.0000,historical_paid_by_downstream_business_fact
1824,legacy_outflow_sc_2707df3dc1184f929a7328e26ae9d419,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
1825,legacy_outflow_sc_270adc232cef40f8a6596ab101b23d37,approved,done,no,validated,42895.8700,historical_paid_by_downstream_business_fact
1826,legacy_outflow_sc_270d7c3de0d04ffc9d21d84d5ff49b32,approved,done,no,validated,330000.0000,historical_paid_by_downstream_business_fact
1827,legacy_outflow_sc_2717c748d31440ed84c3abc1afcb16ae,approved,done,no,validated,20076.0000,historical_paid_by_downstream_business_fact
1828,legacy_outflow_sc_2724022481504a8a86235b384ea01b04,approved,done,no,validated,826494.0000,historical_paid_by_downstream_business_fact
1829,legacy_outflow_sc_2726a23013a540118acbc3eba1e98f80,approved,done,no,validated,30580.0000,historical_paid_by_downstream_business_fact
1830,legacy_outflow_sc_27278fbf6b1c454abf90b0858efd777f,approved,done,no,validated,13506.0000,historical_paid_by_downstream_business_fact
1831,legacy_outflow_sc_272d9b9c7d464190b0d35be6e9231db1,approved,done,no,validated,16454.6800,historical_paid_by_downstream_business_fact
1832,legacy_outflow_sc_272e3707315840e89b9a27e72bb25f55,approved,done,no,validated,8359.0000,historical_paid_by_downstream_business_fact
1833,legacy_outflow_sc_2736f760320a40249ba77888ff232698,approved,done,no,validated,7664.0000,historical_paid_by_downstream_business_fact
1834,legacy_outflow_sc_273f324d70394f2f8a15ecb5d3288633,approved,done,no,validated,13065.0000,historical_paid_by_downstream_business_fact
1835,legacy_outflow_sc_2742163eb14947d7868aff92a2cf6a47,approved,done,no,validated,42210.0000,historical_paid_by_downstream_business_fact
1836,legacy_outflow_sc_2742a75c414d45a28de97473731d2853,approved,done,no,validated,63178.0000,historical_paid_by_downstream_business_fact
1837,legacy_outflow_sc_2744b632b8384fea9309cee24eaa3a38,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
1838,legacy_outflow_sc_2744bd2aab364cc38b9b7948b85b6535,approved,done,no,validated,8.0000,historical_paid_by_downstream_business_fact
1839,legacy_outflow_sc_27467d58f0424079b9641a394bbe4261,approved,done,no,validated,240190.0000,historical_paid_by_downstream_business_fact
1840,legacy_outflow_sc_274b83c2bc8b422cb0e746c48541e51a,approved,done,no,validated,167488.0000,historical_paid_by_downstream_business_fact
1841,legacy_outflow_sc_274ee5ac0c6a4246ba956a98aa67f8c0,approved,done,no,validated,160787.0000,historical_paid_by_downstream_business_fact
1842,legacy_outflow_sc_2759824a277d419dbfd53999bdab13cb,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
1843,legacy_outflow_sc_275e1ffcb2e644f58a21478356569e65,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
1844,legacy_outflow_sc_276050b7773241b7815874e9bed8a591,approved,done,no,validated,119248.9500,historical_paid_by_downstream_business_fact
1845,legacy_outflow_sc_27660999aa7b46318443b262aaaccb42,approved,done,no,validated,95000.0000,historical_paid_by_downstream_business_fact
1846,legacy_outflow_sc_276e8361fcb947afbe8a51d4a07cab10,approved,done,no,validated,13469.0000,historical_paid_by_downstream_business_fact
1847,legacy_outflow_sc_277baae32c9343c79065ac1cfe4b4278,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
1848,legacy_outflow_sc_2784bff9f1504c14b60ec9f4c86382de,approved,done,no,validated,280000.0000,historical_paid_by_downstream_business_fact
1849,legacy_outflow_sc_278b6ff1f2514751b6b14ca4a8106ad8,approved,done,no,validated,33620.4600,historical_paid_by_downstream_business_fact
1850,legacy_outflow_sc_278e5c0448ba4527b92c0b0d63a679aa,approved,done,no,validated,96875.0800,historical_paid_by_downstream_business_fact
1851,legacy_outflow_sc_2795b2026bf442bfbc52f7130fdce70c,approved,done,no,validated,6899.0000,historical_paid_by_downstream_business_fact
1852,legacy_outflow_sc_279c32be55074b0992f3c774b8687b07,approved,done,no,validated,235620.0000,historical_paid_by_downstream_business_fact
1853,legacy_outflow_sc_279da2d19ffc41c8b6324561ee861caf,approved,done,no,validated,37260.0000,historical_paid_by_downstream_business_fact
1854,legacy_outflow_sc_279f1062ba334f9eb33305967f5b2b16,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
1855,legacy_outflow_sc_27a16d021f86439188b8803d14bf2655,approved,done,no,validated,253000.0000,historical_paid_by_downstream_business_fact
1856,legacy_outflow_sc_27a1f40adc2649509512d30d631f708d,approved,done,no,validated,300001.0100,historical_paid_by_downstream_business_fact
1857,legacy_outflow_sc_27adb8bab1094560a13d8f58a8dd93f2,approved,done,no,validated,14540.0000,historical_paid_by_downstream_business_fact
1858,legacy_outflow_sc_27b56b4cb8014850b6c013d7d56b0381,approved,done,no,validated,15222.0000,historical_paid_by_downstream_business_fact
1859,legacy_outflow_sc_27b7a533665c4634bb6ec70c3fb740ee,approved,done,no,validated,540728.2400,historical_paid_by_downstream_business_fact
1860,legacy_outflow_sc_27d5052bb33a4191aef8b2f9a87e9e05,approved,done,no,validated,6767.0000,historical_paid_by_downstream_business_fact
1861,legacy_outflow_sc_27e613e4af6b4948b1500f792718b2ce,approved,done,no,validated,42000.0000,historical_paid_by_downstream_business_fact
1862,legacy_outflow_sc_27e864dbaae5401e9592550ac074cb67,approved,done,no,validated,165000.0000,historical_paid_by_downstream_business_fact
1863,legacy_outflow_sc_27ebf98c66a146628b47bace3bd4a7e7,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
1864,legacy_outflow_sc_27eccfb2f4a84551ab1d75e34d4e27f2,approved,done,no,validated,14000.0000,historical_paid_by_downstream_business_fact
1865,legacy_outflow_sc_27eee5aadc8c4402bb6b12f3c7fcc7ed,approved,done,no,validated,200.0000,historical_paid_by_downstream_business_fact
1866,legacy_outflow_sc_280163a0f5144d818eb831cab8482a05,approved,done,no,validated,1000000.0000,historical_paid_by_downstream_business_fact
1867,legacy_outflow_sc_2805b3700a0c4d14a8ea11f5d34db2c6,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
1868,legacy_outflow_sc_28062a7ef4804e83ab1690deab88748f,approved,done,no,validated,270000.0000,historical_paid_by_downstream_business_fact
1869,legacy_outflow_sc_280c38cdc24b47ae8bb94452e1e8308a,approved,done,no,validated,770000.0000,historical_paid_by_downstream_business_fact
1870,legacy_outflow_sc_280d67282a2a4200b29c34bdfa8e6ca7,approved,done,no,validated,73047.8600,historical_paid_by_downstream_business_fact
1871,legacy_outflow_sc_2811f2401c96404dac8358798bff24df,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
1872,legacy_outflow_sc_281ed1022eea4f86b67764876961ee5c,approved,done,no,validated,5330.0000,historical_paid_by_downstream_business_fact
1873,legacy_outflow_sc_28302a23ef4742108854af0d39dae905,approved,done,no,validated,37865.1600,historical_paid_by_downstream_business_fact
1874,legacy_outflow_sc_28396c16621e43d1b38c1cadaddba4bc,approved,done,no,validated,100462.2000,historical_paid_by_downstream_business_fact
1875,legacy_outflow_sc_284124ce96494ac2ba35f4e7e254d551,approved,done,no,validated,226394.0000,historical_paid_by_downstream_business_fact
1876,legacy_outflow_sc_284219dbf5a144b2a0ea1dbf4bec56de,approved,done,no,validated,297788.0000,historical_paid_by_downstream_business_fact
1877,legacy_outflow_sc_2843d09bd56944a6b206584330a25a73,approved,done,no,validated,16380.0000,historical_paid_by_downstream_business_fact
1878,legacy_outflow_sc_284981735bfd478c9905f68a56944afa,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
1879,legacy_outflow_sc_2853532924bc4e97b4a324b46892cc29,approved,done,no,validated,169890.8000,historical_paid_by_downstream_business_fact
1880,legacy_outflow_sc_28537118926c4f50bf1a3135ddd0d2fb,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
1881,legacy_outflow_sc_285484a51af740a6bba104d66a1fae24,approved,done,no,validated,460000.0000,historical_paid_by_downstream_business_fact
1882,legacy_outflow_sc_2856f63e78644bc7899f2595ed4da21a,approved,done,no,validated,65026.0000,historical_paid_by_downstream_business_fact
1883,legacy_outflow_sc_2857a2ad79fb4686b89ceeae428b88e0,approved,done,no,validated,5539.0400,historical_paid_by_downstream_business_fact
1884,legacy_outflow_sc_28588a0f083345d780893abb49be689c,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
1885,legacy_outflow_sc_285b0e2a81b24c87aaabf95ca6b3e67b,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
1886,legacy_outflow_sc_286353282d3742c2adba47c266748158,approved,done,no,validated,60355.0000,historical_paid_by_downstream_business_fact
1887,legacy_outflow_sc_2867cce16fef4bd4bd508efad1a4a6d6,approved,done,no,validated,29549.8000,historical_paid_by_downstream_business_fact
1888,legacy_outflow_sc_28773264e69f463c92d889938187fad0,approved,done,no,validated,136392.0000,historical_paid_by_downstream_business_fact
1889,legacy_outflow_sc_287fc3d587084233bbdb43c1b093f463,approved,done,no,validated,3699.0000,historical_paid_by_downstream_business_fact
1890,legacy_outflow_sc_288afc20ba144012b496cec1f3a99f1d,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
1891,legacy_outflow_sc_2899eddab3dc44ee872e617b109b73d0,approved,done,no,validated,15000.0000,historical_paid_by_downstream_business_fact
1892,legacy_outflow_sc_28a33130968c4643b4cc5ae85cf3c20c,approved,done,no,validated,6600000.0000,historical_paid_by_downstream_business_fact
1893,legacy_outflow_sc_28a7c16b5b504164a57bf75a6393c79e,approved,done,no,validated,140000.0000,historical_paid_by_downstream_business_fact
1894,legacy_outflow_sc_28b00578562e496d83200f2ee2d6325e,approved,done,no,validated,1650.0000,historical_paid_by_downstream_business_fact
1895,legacy_outflow_sc_28b3f9b533a54ae393c647d212244444,approved,done,no,validated,8820.0000,historical_paid_by_downstream_business_fact
1896,legacy_outflow_sc_28b75181577c4c3794eaba10da744305,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
1897,legacy_outflow_sc_28b7df6f492a4bf2bc46d4cbfb9c660d,approved,done,no,validated,34200.0000,historical_paid_by_downstream_business_fact
1898,legacy_outflow_sc_28ba40e123ab429d930a4a53f9ae4fc0,approved,done,no,validated,150000.0000,historical_paid_by_downstream_business_fact
1899,legacy_outflow_sc_28c289d053ba43c295933bb983e0b0ed,approved,done,no,validated,224000.0000,historical_paid_by_downstream_business_fact
1901,legacy_outflow_sc_28c95ea4e05c4f77a1b69cfea793c03e,approved,done,no,validated,200340.0000,historical_paid_by_downstream_business_fact
1902,legacy_outflow_sc_28cb189b51de4d8bb239fcf91c3f3e3a,approved,done,no,validated,58000.0000,historical_paid_by_downstream_business_fact
1903,legacy_outflow_sc_28d648ca137c4d919bc2316ae5f692f2,approved,done,no,validated,218310.0000,historical_paid_by_downstream_business_fact
1904,legacy_outflow_sc_28dbbd8d1779413185e1bec252917a2a,approved,done,no,validated,40000.0000,historical_paid_by_downstream_business_fact
1905,legacy_outflow_sc_28e0168760be48b59d6fc51f8d2c876f,approved,done,no,validated,9000000.0000,historical_paid_by_downstream_business_fact
1906,legacy_outflow_sc_28fa4e0676c64f3e850ba6ea91e9288c,approved,done,no,validated,160000.0000,historical_paid_by_downstream_business_fact
1907,legacy_outflow_sc_28ff5dce299c4537ae68e6eb5bf6a963,approved,done,no,validated,370840.0000,historical_paid_by_downstream_business_fact
1908,legacy_outflow_sc_290833ebb93a4ac4beb064cdacb848ef,approved,done,no,validated,1073310.0000,historical_paid_by_downstream_business_fact
1909,legacy_outflow_sc_290da68cd4a64a0ca01f3b5aeec8cc0c,approved,done,no,validated,450000.0000,historical_paid_by_downstream_business_fact
1910,legacy_outflow_sc_2920fc4e5bb548358d1c348a19dc20c7,approved,done,no,validated,600874.1200,historical_paid_by_downstream_business_fact
1911,legacy_outflow_sc_2921451069fc4bffb7a5846bb1625b2b,approved,done,no,validated,9124.0000,historical_paid_by_downstream_business_fact
1912,legacy_outflow_sc_29327b90ec1b4a7aae7533318b9f3da1,approved,done,no,validated,90146.0000,historical_paid_by_downstream_business_fact
1913,legacy_outflow_sc_29359dc06ec040a59de7318e35c80380,approved,done,no,validated,71220.0000,historical_paid_by_downstream_business_fact
1914,legacy_outflow_sc_293a8cccf08a4dbf8d5a206664e9d30a,approved,done,no,validated,20160.0000,historical_paid_by_downstream_business_fact
1915,legacy_outflow_sc_293d1405ffe94874a10a87d4ecdc8414,approved,done,no,validated,500.0000,historical_paid_by_downstream_business_fact
1916,legacy_outflow_sc_293ec6720ab44e98a5ef9ccf10bfac22,approved,done,no,validated,50.0000,historical_paid_by_downstream_business_fact
1917,legacy_outflow_sc_294de45e014f4472ae073a5c67b20640,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
1918,legacy_outflow_sc_2951a3fb2ae747918b8dcb5c514573bc,approved,done,no,validated,192379.6000,historical_paid_by_downstream_business_fact
1919,legacy_outflow_sc_2951ae9f01304dacbc151406a266ad18,approved,done,no,validated,452350.0000,historical_paid_by_downstream_business_fact
1920,legacy_outflow_sc_2953f21622cc43788efb8177e16209df,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
1921,legacy_outflow_sc_295b4e780c8a4e699ee4a5b3be13b475,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
1922,legacy_outflow_sc_295cd026c3a0424d897ac07d2fef0932,approved,done,no,validated,147237.0000,historical_paid_by_downstream_business_fact
1923,legacy_outflow_sc_296e9c11e8ef4bcf8be68226969ceabf,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
1924,legacy_outflow_sc_297313d0a6a0471598a152b3ceca163d,approved,done,no,validated,13689.0000,historical_paid_by_downstream_business_fact
1925,legacy_outflow_sc_297418e43f024a9d877047c541667474,approved,done,no,validated,90626.0000,historical_paid_by_downstream_business_fact
1926,legacy_outflow_sc_29755f2ae93e4d19a710979eab8eb9c1,approved,done,no,validated,6192.0000,historical_paid_by_downstream_business_fact
1927,legacy_outflow_sc_298132ceb1f14f30bba5f91ef4f0ac93,approved,done,no,validated,1476.6300,historical_paid_by_downstream_business_fact
1928,legacy_outflow_sc_298306a53f364235b99415cb5af42466,approved,done,no,validated,19780.0000,historical_paid_by_downstream_business_fact
1929,legacy_outflow_sc_29835b4c868b46fd923b8835bdd391a7,approved,done,no,validated,180000.0000,historical_paid_by_downstream_business_fact
1930,legacy_outflow_sc_2983e3e014f043eaabcfb4dc9ff5dcd8,approved,done,no,validated,20920.0000,historical_paid_by_downstream_business_fact
1931,legacy_outflow_sc_299c2894e2bd47a690839ef22a749e67,approved,done,no,validated,167297.3800,historical_paid_by_downstream_business_fact
1932,legacy_outflow_sc_29b01cefb2e6413685af4aceb5b3e601,approved,done,no,validated,41050.0000,historical_paid_by_downstream_business_fact
1933,legacy_outflow_sc_29b4934a77a24cffb0655fc7afbf765f,approved,done,no,validated,14000.0000,historical_paid_by_downstream_business_fact
